user_id#merchant_id,prob
77627#2196,0.03
88071#3977,0.01
78050#2054,0.025
78050#4005,0.025
69722#1990,0.03
18094#2176,0.065
88358#1250,0.02
11864#3056,0.015
11864#2618,0.01
86086#3693,0.015
14363#2004,0.02
32717#4345,0.07
32717#814,0.02
32717#2522,0.03
32717#2738,0.025
32717#1886,0.025
17721#333,0.035
55632#637,0.03
40458#3797,0.035
97490#3098,0.045
97490#2988,0.045
27331#690,0.035
97563#1134,0.035
98001#2275,0.035
60815#2548,0.02
43576#750,0.01
86212#4772,0.01
84847#2275,0.02
19768#2054,0.035
65744#3574,0.02
87418#1758,0.035
91727#2262,0.08
91727#258,0.07
15174#2176,0.03
60412#4035,0.055
26565#1020,0.04
103353#1376,0.015
101339#4819,0.07
81072#1250,0.03
81072#4072,0.075
81072#4784,0.56
33637#759,0.52
33637#2601,0.035
79758#2152,0.025
17324#661,0.025
58981#4192,0.005
52136#1558,0.035
66386#597,0.025
31067#121,0.025
77603#2454,0.02
80773#2193,0.025
28202#397,0.035
42195#4562,0.01
95905#2054,0.02
100854#2480,0.055
47512#270,0.035
76539#3965,0.005
53749#2867,0.03
43929#4040,0.045
88356#1769,0.025
24587#2409,0.025
20465#990,0.025
13119#4715,0.03
13119#1927,0.02
29611#4784,0.035
31970#4589,0.04
63953#2760,0.055
6442#1243,0.01
43889#2171,0.02
82673#4095,0.02
6884#2459,0.005
88994#1402,0.045
27810#4113,0.01
27810#2062,0.01
57863#4586,0.025
104585#4293,0.015
14837#3692,0.045
76417#2459,0.015
101326#3898,0.04
61140#1753,0.02
53421#4225,0.035
63274#4401,0.05
37889#827,0.01
20161#322,0.1
38640#4819,0.02
89034#4103,0.02
38278#1886,0.025
11214#4072,0.015
21129#1769,0.02
28954#4863,0.005
66721#3123,0.03
60898#4721,0.01
87178#4941,0.03
47084#2033,0.025
87639#31,0.035
62085#4147,0.015
25357#2420,0.035
89694#2454,0.04
104660#1360,0.03
76299#1183,0.02
76299#346,0.02
6559#4345,0.015
30711#1591,0.03
19870#579,0.015
59564#4335,0.02
24393#2502,0.02
54966#1472,0.075
104275#1897,0.02
19663#814,0.035
63799#332,0.005
104868#129,0.025
3448#1897,0.04
3448#501,0.03
62939#1636,0.035
73215#2409,0.03
40673#3892,0.03
1576#3273,0.035
47641#3063,0.065
96934#2652,0.03
86630#4783,0.02
37008#3617,0.01
1884#4863,0.02
14806#3100,0.055
14806#4982,0.04
88360#4335,0.03
78455#318,0.03
94476#1587,0.04
61813#3854,0.02
52492#4826,0.035
84876#3440,0.015
17000#4782,0.03
10751#4020,0.02
103660#2171,0.02
86516#1897,0.025
64545#4345,0.015
53694#1176,0.075
68688#4365,0.52
92955#3457,0.085
55153#3878,0.015
55153#175,0.015
59097#3063,0.03
59097#2332,0.02
99203#4216,0.045
86540#3386,0.02
49627#2480,0.01
12234#814,0.025
96126#251,0.025
64231#2872,0.015
38217#4173,0.03
39429#1897,0.03
35710#2385,0.02
92078#4103,0.585
25602#811,0.02
28575#3080,0.02
55417#4274,0.03
59192#4452,0.035
19514#276,0.03
19514#2815,0.54
101862#1376,0.015
101862#1134,0.015
101862#3232,0.015
101862#4335,0.08
31080#4547,0.055
31080#2422,0.04
66551#2301,0.02
36699#2548,0.53
31690#814,0.02
31690#4210,0.025
94042#1340,0.025
78373#4982,0.04
14438#4476,0.015
83524#3517,0.035
8263#3546,0.025
26523#397,0.04
13317#421,0.57
43422#2454,0.045
11620#351,0.01
34902#1737,0.515
34902#2780,0.03
55772#251,0.27
55772#3100,0.27
54913#3249,0.045
54913#335,0.015
52253#3978,0.03
52253#2780,0.035
11719#4048,0.393333333333
11719#579,0.393333333333
11719#610,0.393333333333
88320#2591,0.025
62033#2571,0.02
95068#4942,0.045
95190#3010,0.025
57563#2459,0.015
24599#2533,0.525
55552#3438,0.035
55552#3765,0.055
94747#4072,0.055
42223#2615,0.02
102122#351,0.015
36360#59,0.04
36360#210,0.04
105778#1052,0.015
62422#2603,0.03
95893#3485,0.03
56126#1235,0.03
62814#2182,0.545
62814#168,0.075
15807#218,0.015
88536#4216,0.035
13930#1472,0.015
66234#2459,0.05
34733#1250,0.015
102404#4330,0.02
35181#276,0.535
33393#2127,0.03
99403#4594,0.04
96949#4335,0.575
7918#3100,0.025
33040#2782,0.02
33040#3772,0.025
13437#610,0.015
32378#4335,0.03
70328#2481,0.065
20656#4707,0.045
12296#1046,0.015
74039#2165,0.01
59660#2626,0.03
89300#4995,0.035
89300#1155,0.02
64599#1886,0.015
698#4988,0.025
39111#1657,0.02
74612#1565,0.03
4808#3335,0.01
87492#1111,0.025
87492#1731,0.055
87492#4035,0.03
54679#661,0.01
105444#47,0.025
51976#2399,0.015
35306#309,0.05
8904#3169,0.53
74776#4472,0.015
65662#2402,0.02
5900#2078,0.025
99840#3807,0.025
99840#1629,0.025
103540#3762,0.025
15006#1953,0.02
63437#3457,0.015
1909#705,0.055
89991#4345,0.015
53093#460,0.025
90224#4425,0.045
94960#3714,0.035
20321#471,0.03
97728#2256,0.03
97728#3308,0.05
41857#2256,0.02
75095#4982,0.03
60014#2727,0.02
13897#4784,0.03
44212#3803,0.06
44212#168,0.105
19464#3032,0.045
19464#4061,0.045
58414#3308,0.025
57356#4214,0.025
14797#3829,0.025
25673#2534,0.025
16373#1701,0.04
65311#1418,0.54
39442#3168,0.025
78199#2350,0.26
78199#2429,0.26
87954#757,0.53
37601#4086,0.015
17796#3785,0.01
69748#1307,0.04
69748#2502,0.06
69748#3082,0.035
66380#2422,0.035
55926#3465,0.005
6763#2426,0.055
6763#210,0.03
60652#4072,0.015
92612#3962,0.025
51306#458,0.025
51306#2780,0.02
51306#878,0.04
51306#2820,0.03
28585#348,0.04
28585#3464,0.005
32422#2779,0.065
95177#3879,0.02
52627#2429,0.035
91743#4863,0.02
90313#4873,0.02
55411#1360,0.015
76902#4956,0.015
46246#1884,0.03
16588#4893,0.03
102697#4723,0.03
68581#2685,0.01
6598#4053,0.035
25951#3864,0.015
89381#82,0.525
89381#1248,0.03
41527#3228,0.05
36542#3765,0.525
29439#1753,0.04
58293#3878,0.03
42614#41,0.035
46195#4072,0.04
46195#2334,0.035
41137#4235,0.045
69834#3976,0.04
69834#3864,0.04
69834#1360,0.05
60453#2298,0.04
79693#3351,0.02
29940#2426,0.565
47387#2193,0.03
51706#2754,0.01
92381#421,0.045
92381#3241,0.045
25924#2184,0.01
92720#2835,0.02
2882#1155,0.025
72638#2234,0.055
3478#4335,0.015
14499#3123,0.03
70016#1579,0.025
52349#3317,0.045
98340#501,0.015
88309#3854,0.035
15033#4133,0.03
72535#1245,0.02
73245#2182,0.005
46756#1053,0.05
50428#4211,0.025
50428#1248,0.04
97245#2085,0.025
97245#894,0.015
97245#4927,0.035
85788#4774,0.035
85788#218,0.015
103648#3464,0.015
103648#2835,0.015
103648#2459,0.015
29374#4349,0.025
26727#658,0.04
85032#631,0.03
3711#1824,0.025
85658#1245,0.04
85658#3670,0.035
85658#780,0.04
57765#3333,0.005
63312#1581,0.555
63312#2867,0.05
63312#1586,0.04
48921#3098,0.05
55567#351,0.005
15983#522,0.01
93811#3540,0.035
93811#2829,0.04
61710#460,0.025
90688#3901,0.04
15323#4192,0.02
94045#4072,0.015
21670#1438,0.03
42892#4904,0.085
86978#635,0.03
86978#103,0.015
86978#2206,0.02
45275#833,0.02
47869#2054,0.525
98872#2354,0.02
42215#3218,0.015
39151#1581,0.035
41504#2459,0.02
41504#2480,0.03
41504#1897,0.015
28493#3611,0.03
102639#4995,0.04
99521#1746,0.01
73395#816,0.02
79182#2272,0.015
11087#2829,0.045
11087#2883,0.04
11087#1472,0.035
32827#31,0.035
99058#3643,0.01
56262#3033,0.015
52982#4216,0.055
18085#4103,0.01
28198#2437,0.05
28198#471,0.04
92268#3100,0.535
92268#2450,0.03
89350#3442,0.035
89350#1491,0.05
15777#2703,0.02
63923#3785,0.035
15761#2757,0.02
7553#3670,0.03
12965#4023,0.025
67153#4850,0.05
51854#1573,0.06
51854#833,0.015
25197#3004,0.03
25197#1728,0.02
25197#4091,0.095
82695#1385,0.03
102475#3464,0.04
18438#4863,0.015
103199#2729,0.065
103199#3762,0.005
62766#399,0.005
67283#4784,0.075
67283#5,0.065
19146#3337,0.025
56276#1003,0.05
103134#1581,0.02
23456#2402,0.525
611#711,0.02
76911#750,0.025
49818#4067,0.015
48854#210,0.01
31958#2815,0.01
31958#661,0.03
41623#90,0.04
67339#3517,0.05
50800#3890,0.02
20618#4659,0.035
11708#1541,0.005
90605#4988,0.05
47371#2422,0.03
65259#3321,0.03
67365#951,0.015
75708#1886,0.03
92513#138,0.02
40468#3123,0.03
105723#1884,0.015
60455#1020,0.02
20309#129,0.57
27939#1183,0.04
56556#2356,0.035
85301#4025,0.02
50622#3356,0.04
83791#823,0.025
20793#4995,0.58
81144#1616,0.02
81144#4210,0.02
19891#4124,0.02
81148#823,0.01
43816#2667,0.065
30811#1581,0.05
2084#2603,0.055
79752#2426,0.03
14051#2612,0.035
96243#1395,0.005
104659#2920,0.045
104659#4062,0.035
34441#1020,0.02
34441#3027,0.02
34441#4779,0.03
80248#4133,0.015
105943#4569,0.56
105943#4353,0.04
55679#4072,0.02
79703#750,0.03
3175#728,0.025
57432#841,0.015
57432#3747,0.015
5820#4939,0.06
48478#3854,0.03
48478#1751,0.035
81519#4779,0.025
73171#3056,0.02
81246#1952,0.02
50262#1450,0.035
12517#2429,0.015
57116#3009,0.025
46356#1897,0.54
46356#4281,0.53
54712#1558,0.01
54712#561,0.02
79957#2597,0.03
6405#2615,0.045
4464#3068,0.025
25748#4988,0.03
65273#4863,0.035
65621#593,0.01
63983#1926,0.03
80078#1189,0.04
36230#711,0.05
28262#3965,0.01
2140#3246,0.05
97007#4194,0.015
82114#3182,0.03
66364#4926,0.015
71308#845,0.02
8316#168,0.52
8316#1307,0.015
68765#1629,0.02
34175#3148,0.025
34175#3854,0.035
34175#460,0.025
95153#2598,0.04
95153#471,0.04
95153#2815,0.055
46593#4035,0.01
65004#4659,0.015
81164#2404,0.045
78294#1990,0.03
75961#3160,0.05
66361#4383,0.015
89388#4072,0.015
23774#1886,0.03
23774#530,0.03
23774#1669,0.03
105584#4730,0.045
11350#3747,0.03
47578#2937,0.025
28603#3485,0.02
28603#47,0.05
60856#2198,0.025
16593#4926,0.03
37820#255,0.02
41079#4161,0.045
41079#3517,0.035
3546#4772,0.03
88484#129,0.035
58724#1260,0.07
73870#4863,0.04
91791#270,0.045
83395#850,0.015
96039#3838,0.015
25723#2356,0.03
25723#1145,0.04
13964#3080,0.525
20757#3771,0.03
20757#4705,0.03
20757#4752,0.025
20757#3333,0.025
1849#483,0.045
34384#4470,0.01
4229#4600,0.005
4229#2612,0.005
85165#2429,0.015
67538#4982,0.015
67538#3818,0.015
41104#145,0.035
68874#1282,0.005
28280#2437,0.055
61294#4466,0.02
55532#4067,0.055
45389#671,0.015
77199#4288,0.005
24784#1811,0.03
23609#2937,0.02
76747#1581,0.025
53083#2463,0.025
53083#2563,0.015
35760#270,0.03
58206#4072,0.03
24174#2648,0.05
17111#4218,0.191666666667
5621#4947,0.045
5621#2239,0.035
100780#1626,0.01
101398#3470,0.02
98468#380,0.03
98468#3255,0.03
98468#3445,0.04
104666#2385,0.015
105580#168,0.01
83445#1751,0.05
57561#658,0.02
36008#3580,0.035
93020#4618,0.015
70474#711,0.01
70474#4452,0.01
77637#1738,0.0914285714286
79816#711,0.015
63044#3898,0.025
63044#1792,0.03
103161#4308,0.025
103161#357,0.025
37731#2350,0.535
7389#397,0.025
7389#3356,0.015
1105#89,0.02
29552#438,0.04
63922#2591,0.025
63922#2548,0.035
64063#2426,0.025
47874#729,0.02
103454#4883,0.045
18266#2422,0.045
74880#1610,0.03
23618#1895,0.025
82515#4330,0.04
51599#3668,0.03
83216#2426,0.025
83216#4572,0.015
271#4782,0.03
32811#4717,0.035
21472#4875,0.045
21472#3807,0.03
14255#3020,0.005
36445#1324,0.04
62816#3139,0.025
75465#541,0.005
31843#2182,0.03
44190#2459,0.02
44190#1886,0.02
5571#845,0.025
83716#3237,0.02
83716#749,0.02
27878#1701,0.01
3411#3477,0.025
14853#2178,0.035
58526#3587,0.04
58526#3337,0.03
84773#2573,0.03
100765#3785,0.055
66158#2171,0.045
41255#4103,0.55
41255#780,0.035
33077#1596,0.065
57428#4035,0.03
77475#4387,0.08
56394#4649,0.03
30506#3854,0.015
30506#210,0.025
17867#3772,0.02
59422#2943,0.53
59338#2239,0.02
53939#2780,0.02
53939#276,0.02
46713#4134,0.04
72473#4103,0.07
98536#814,0.01
98536#2182,0.555
33652#1046,0.015
53236#3552,0.015
70457#4982,0.075
80420#931,0.035
11200#1020,0.035
9030#3374,0.02
9030#4035,0.03
57525#2422,0.065
10466#187,0.01
10466#2454,0.01
89673#2356,0.015
23637#4780,0.03
34307#3036,0.04
34307#4676,0.015
23317#1450,0.01
56864#4554,0.03
70010#1886,0.04
95652#281,0.02
46485#4688,0.03
46485#252,0.02
46485#2459,0.02
46485#1897,0.035
15837#4466,0.04
7371#4203,0.045
77318#3071,0.025
77318#2502,0.025
7587#372,0.015
4927#931,0.015
43434#4618,0.03
3598#270,0.035
58408#2618,0.045
58408#1665,0.05
100751#4919,0.015
32790#4937,0.015
52633#2502,0.04
14240#1629,0.045
68212#891,0.01
69036#4696,0.045
64216#1155,0.045
18609#1020,0.03
43257#4086,0.02
22099#596,0.05
3898#3123,0.025
30217#4316,0.03
56819#1897,0.02
66839#3968,0.02
17487#3030,0.045
103937#2883,0.035
101126#45,0.035
20886#3800,0.01
83625#3056,0.005
24627#3464,0.03
104416#3249,0.02
47197#3671,0.02
39425#3517,0.045
39425#1897,0.57
100142#299,0.56
61461#637,0.02
887#637,0.015
102758#1627,0.055
22158#4161,0.54
17246#2533,0.035
60345#4086,0.025
32485#2094,0.03
32485#3462,0.035
62856#3080,0.04
9520#2573,0.075
9520#144,0.035
29290#2959,0.035
40072#4345,0.545
35087#4919,0.035
68554#872,0.01
37519#1627,0.585
81756#1204,0.035
98203#851,0.035
98203#1811,0.58
98203#1324,0.03
59904#2385,0.015
37488#2182,0.02
25273#894,0.025
33731#1250,0.01
13569#1811,0.03
105832#4779,0.02
58448#2603,0.025
80959#4401,0.03
74410#2422,0.015
74410#2522,0.06
71566#2117,0.02
8903#1284,0.045
66423#1284,0.03
22788#4145,0.045
28829#3854,0.04
79561#4497,0.025
50552#711,0.025
83257#2023,0.035
83257#845,0.045
63311#433,0.025
76319#2234,0.05
16682#3864,0.025
43962#3327,0.03
8258#1897,0.025
76822#4062,0.04
9357#788,0.06
43547#4476,0.03
74618#4863,0.035
7290#2522,0.015
7290#4579,0.015
101678#3965,0.03
101678#2290,0.53
49180#1196,0.025
86557#3797,0.03
86557#28,0.03
33554#2409,0.005
33554#4850,0.005
15585#3094,0.035
34569#780,0.045
20924#3596,0.005
86939#501,0.005
6469#1364,0.035
6469#1396,0.04
54405#2813,0.025
6753#4982,0.015
6753#1245,0.015
3601#3218,0.075
40418#4072,0.025
84541#3517,0.07
51491#1149,0.02
2817#2459,0.03
71904#1020,0.035
67740#460,0.02
20847#1886,0.02
57055#1681,0.525
75204#4306,0.01
54062#1879,0.03
32582#3857,0.01
36100#1664,0.025
26955#539,0.02
26955#2290,0.015
48604#4103,0.0
65021#3966,0.01
88761#263,0.035
18650#3559,0.035
89841#2820,0.015
4969#2988,0.035
4969#1422,0.035
94107#4290,0.015
86815#3228,0.015
16852#3218,0.025
54362#276,0.035
104816#845,0.02
1953#460,0.03
76578#4466,0.02
11806#2570,0.04
90607#1841,0.055
90607#2809,0.055
2085#1729,0.025
78450#4784,0.035
78450#2837,0.01
100579#2480,0.04
42828#3811,0.005
75590#1363,0.035
11100#3438,0.52
70352#335,0.015
69500#175,0.005
24470#3540,0.025
82666#3447,0.045
7489#2915,0.07
79065#4156,0.025
99496#2480,0.535
97554#1972,0.02
100205#4982,0.04
6013#2904,0.015
39341#3807,0.025
28373#4784,0.025
28373#2175,0.04
104849#1155,0.03
1208#218,0.005
81310#341,0.02
100338#3397,0.01
59426#4345,0.08
92458#337,0.055
102910#168,0.025
56611#4156,0.045
26116#4845,0.035
72900#1363,0.015
29443#2268,0.02
101549#4031,0.035
16679#3854,0.145
19285#3579,0.005
19285#2904,0.005
65409#2964,0.005
12586#711,0.035
99815#4452,0.01
45673#3807,0.045
31735#3286,0.02
31735#3080,0.025
78541#2414,0.035
50466#1633,0.01
50466#2127,0.01
48113#4932,0.005
104708#156,0.27
104708#2454,0.27
62291#144,0.03
62291#2459,0.04
52707#1155,0.02
104803#4634,0.025
104803#4772,0.045
3665#2591,0.055
47983#637,0.045
87160#2182,0.03
5711#653,0.54
11870#187,0.01
11870#3685,0.01
76394#4784,0.015
15072#845,0.05
92587#939,0.035
66992#3854,0.53
43913#2171,0.045
43913#872,0.025
61042#4316,0.015
33825#1669,0.02
12839#1026,0.01
7552#4000,0.03
56589#4005,0.015
36576#2607,0.095
29081#397,0.005
100801#833,0.07
67217#2234,0.025
58913#1708,0.055
5715#549,0.515
17303#2356,0.02
81611#642,0.02
69035#4775,0.025
87747#3587,0.035
91121#4531,0.02
6614#921,0.085
6614#965,0.015
30518#814,0.035
45875#750,0.035
30273#4810,0.03
1822#2309,0.015
72307#2379,0.02
1423#3772,0.015
97527#1811,0.035
4636#4709,0.02
92208#4783,0.015
97270#2426,0.03
3857#604,0.035
51881#2883,0.045
101568#464,0.06
11798#2213,0.515
93475#2459,0.02
49687#2702,0.03
68128#974,0.025
28153#2598,0.02
44620#1284,0.035
9375#3464,0.015
40432#4314,0.02
55078#4476,0.01
55078#4005,0.01
55078#1629,0.03
55078#2829,0.01
55078#4772,0.01
77140#2927,0.055
1290#439,0.025
8714#1358,0.525
48381#4939,0.055
14280#3218,0.015
39010#2915,0.565
50872#168,0.06
103272#4018,0.025
27668#3249,0.02
97387#3341,0.055
101431#4836,0.03
85099#4982,0.08
75287#3879,0.035
58468#2459,0.02
67069#1907,0.03
67069#2379,0.03
67069#3100,0.545
59109#1245,0.03
82717#2889,0.015
103333#4072,0.025
15506#299,0.03
15506#138,0.035
92951#3854,0.03
92951#716,0.025
41318#3925,0.02
1985#3807,0.035
65027#1360,0.05
52884#3462,0.53
75089#905,0.04
3729#649,0.196666666667
89044#1857,0.05
81679#2355,0.015
17746#230,0.025
33431#3241,0.06
746#2182,0.055
746#4836,0.02
746#3683,0.035
57756#3464,0.03
105180#1318,0.015
69689#2429,0.02
52863#2829,0.03
52863#3805,0.015
47416#823,0.02
36494#4061,0.03
36494#79,0.03
55981#2437,0.045
55981#4632,0.02
69199#4345,0.535
20703#4103,0.035
24698#3645,0.06
95668#3895,0.015
4083#1916,0.01
105200#3901,0.555
105200#2207,0.04
76469#4995,0.065
34805#4775,0.035
59820#3082,0.005
41374#2534,0.515
9926#4005,0.02
9926#2459,0.02
89853#156,0.03
10197#716,0.015
35768#4932,0.02
33876#1272,0.035
62290#3706,0.53
60275#1581,0.03
24696#1707,0.02
24649#4634,0.03
97768#3498,0.07
37300#4061,0.015
81865#4594,0.03
38175#1397,0.03
9073#3464,0.515
93563#4670,0.02
4236#814,0.025
5297#1949,0.025
10868#4103,0.045
10868#3954,0.02
94349#2561,0.06
66510#94,0.035
73350#2603,0.01
79571#4345,0.055
79571#4134,0.005
32007#4025,0.035
49496#1307,0.025
11470#1555,0.055
3838#1360,0.025
87239#1886,0.02
21585#1145,0.015
21585#3818,0.015
1333#415,0.02
21775#530,0.025
83046#2459,0.0914285714286
59684#3100,0.015
79474#2123,0.035
92405#4192,0.04
92405#1838,0.04
12836#2459,0.55
67831#2571,0.03
85661#3464,0.04
59027#1581,0.035
74725#4752,0.03
74725#1959,0.03
26036#2795,0.015
103185#4072,0.01
94815#263,0.55
94815#4784,0.01
51195#3246,0.03
28498#4085,0.035
1974#1534,0.03
1974#4531,0.03
33060#4982,0.03
51684#4345,0.02
24167#195,0.01
24167#1469,0.015
24167#4134,0.035
83471#3100,0.01
21499#270,0.03
21499#1627,0.015
9542#119,0.02
696#4192,0.025
17623#2691,0.01
13499#3765,0.025
63434#1581,0.02
45227#4072,0.04
53353#990,0.01
46745#716,0.035
13605#1990,0.005
65512#4330,0.015
69298#3693,0.03
69298#1636,0.01
63749#4476,0.015
36280#4982,0.03
26402#4517,0.035
26402#1245,0.035
54674#3976,0.055
24110#4035,0.01
64699#3249,0.015
64699#3587,0.02
95262#1230,0.03
103066#1360,0.025
103066#4476,0.015
54814#1251,0.025
64580#1708,0.03
35116#2915,0.02
951#4676,0.045
24600#3807,0.04
28157#3901,0.025
73907#1498,0.015
5394#1878,0.03
46655#974,0.03
32171#351,0.01
77383#729,0.01
101600#634,0.015
94206#1046,0.01
46530#4466,0.035
99447#875,0.015
51750#4476,0.035
77002#458,0.035
35104#2524,0.05
72016#4592,0.025
56038#2815,0.03
85737#2642,0.03
104064#1402,0.015
104064#2094,0.045
91476#3845,0.03
7034#1307,0.04
46039#1396,0.03
39369#4086,0.04
65283#4476,0.025
28322#1164,0.045
28322#357,0.015
52511#3498,0.045
52511#2437,0.04
100543#3160,0.02
75062#4072,0.035
99915#1248,0.04
96458#3323,0.005
38584#669,0.025
41818#839,0.03
26941#78,0.035
68297#3517,0.045
32183#2356,0.065
32183#2426,0.07
67155#2642,0.02
1874#4067,0.025
95215#716,0.005
4848#2730,0.02
4848#1695,0.02
7050#322,0.02
70954#3580,0.005
70954#4873,0.005
70954#3692,0.015
40846#3692,0.005
40846#2175,0.005
22546#3901,0.025
20100#78,0.015
78705#4401,0.04
85675#357,0.025
85675#2033,0.03
97833#3692,0.01
97833#4210,0.02
31711#4572,0.04
34479#1824,0.05
81887#3352,0.04
1442#2361,0.02
103181#643,0.04
5030#341,0.02
51950#2407,0.01
4263#4150,0.04
4263#2842,0.02
87129#1405,0.03
46083#318,0.025
77640#658,0.015
102140#1769,0.545
63705#276,0.04
4592#1897,0.015
16548#3965,0.01
76899#294,0.04
92906#2601,0.01
87947#3465,0.045
77379#1581,0.03
55882#2976,0.285
28681#1284,0.02
28681#3854,0.01
28681#3718,0.02
86828#2131,0.065
20499#3362,0.01
5563#872,0.015
75984#3580,0.02
102986#320,0.035
102986#2780,0.515
32780#1391,0.015
93870#4085,0.025
91524#1379,0.03
7224#4590,0.045
7224#421,0.07
55310#144,0.015
104356#4410,0.02
104356#4673,0.04
80082#1751,0.025
56967#2469,0.05
56967#4335,0.02
32558#442,0.05
44106#3333,0.53
33273#2829,0.03
2759#2459,0.02
103525#4086,0.02
67907#4902,0.02
74179#179,0.035
74179#3559,0.035
18925#501,0.02
67824#3829,0.515
20406#3285,0.035
22773#1626,0.02
39661#4072,0.025
70068#1769,0.01
70068#4103,0.045
104205#1144,0.52
104205#3652,0.065
32571#2357,0.025
56856#2391,0.015
58725#4345,0.515
19839#82,0.02
594#1897,0.02
40337#1738,0.03
16859#2026,0.015
91592#850,0.045
8473#814,0.04
8473#3517,0.05
106006#3216,0.045
85750#3517,0.085
48292#1633,0.03
15847#3073,0.01
62135#2776,0.01
84957#2501,0.015
42393#3218,0.015
85422#2171,0.02
90478#501,0.035
93744#3324,0.065
93744#2354,0.055
4429#4990,0.025
10748#1334,0.535
80511#4656,0.01
80511#3596,0.055
14609#1581,0.025
6987#156,0.035
6987#4780,0.035
39882#2224,0.02
18797#2534,0.02
49373#2422,0.01
49373#3576,0.06
57582#4569,0.56
82486#2983,0.025
63559#3800,0.04
41610#2806,0.03
21735#2131,0.035
50596#4067,0.565
50596#222,0.025
50596#4103,0.035
50250#2408,0.01
38201#521,0.04
52719#1284,0.015
76723#4995,0.04
74746#1629,0.055
39631#2198,0.06
39631#2770,0.04
31225#1046,0.075
32379#661,0.54
37252#2809,0.035
21367#3591,0.025
91522#4594,0.045
53161#276,0.02
24362#4072,0.04
59103#4387,0.535
26650#2124,0.01
78953#3464,0.035
78953#2633,0.045
56216#3100,0.01
99453#1272,0.02
89509#1020,0.03
84739#397,0.04
56702#2145,0.0
67262#2614,0.03
67262#4863,0.055
37270#1119,0.025
1199#4025,0.015
48164#2307,0.035
29668#839,0.015
87888#4584,0.02
13498#939,0.02
78926#3056,0.045
91369#4449,0.04
32700#872,0.025
32700#3100,0.025
9143#4476,0.04
102874#294,0.075
27882#814,0.055
6560#990,0.015
47603#4784,0.015
33529#1472,0.555
14306#4590,0.025
85599#2480,0.025
62187#1886,0.03
89064#4005,0.015
3732#2353,0.03
3732#4452,0.03
3732#530,0.03
53291#4772,0.025
53291#1624,0.01
53291#4628,0.04
53291#2533,0.04
66309#264,0.035
66309#500,0.025
62247#2080,0.515
45268#2171,0.015
74464#2159,0.075
74464#3056,0.05
23928#3892,0.015
13851#939,0.03
29248#4787,0.015
35145#4425,0.56
54686#618,0.015
87525#156,0.015
95984#4982,0.01
52257#820,0.09
25632#2804,0.025
21929#2502,0.05
45853#2356,0.01
35833#175,0.02
80816#3864,0.03
69522#2357,0.04
51402#2458,0.025
72664#2324,0.035
25066#322,0.015
88075#2626,0.025
68905#1510,0.04
24019#4306,0.02
30420#471,0.025
85126#814,0.04
85126#4103,0.045
56133#1897,0.015
58369#1317,0.56
80747#2366,0.05
80747#3576,0.04
62504#4435,0.01
16409#3807,0.045
66279#4103,0.05
68856#2018,0.54
86669#974,0.03
34286#103,0.53
59284#3168,0.01
54552#556,0.005
16303#3056,0.045
87896#2731,0.015
101177#2230,0.025
75789#4836,0.055
19386#993,0.01
19386#168,0.01
91969#1897,0.045
103067#4863,0.54
103067#4182,0.56
12565#3159,0.025
12565#3100,0.015
86996#1026,0.01
74565#1701,0.05
74565#2925,0.05
44252#4782,0.025
44252#501,0.035
84310#1245,0.025
59490#3464,0.535
46498#4103,0.025
40619#4156,0.05
92560#94,0.02
95041#1886,0.055
64005#3317,0.03
88223#4845,0.02
8624#715,0.52
84592#4772,0.02
27908#814,0.04
97117#4594,0.015
90148#4341,0.045
9453#3218,0.045
9453#1665,0.04
70028#4061,0.025
44107#199,0.015
62299#4103,0.035
62299#3921,0.025
